!!id a e inc node peri ma epoch H 
1462 47.6211 0.2667 5.4443 205.0594 134.8681 215.6456 53157.0 7.0
1462 47.7671 0.2748 9.3594 320.3774 51.7793 9.0741 53157.0 7.0
1464 47.8534 0.1030 5.8567 301.2731 210.8687 339.1945 53157.0 7.0
1466 47.9155 0.2861 7.2660 170.6299 76.7465 249.5781 53157.0 7.0
1466 47.6721 0.3538 2.4217 314.2747 198.4845 118.1980 53157.0 7.0
1468 47.9083 0.3212 4.9215 121.0545 348.4093 330.8834 53157.0 7.0
1469 47.6517 0.2618 8.5232 264.4056 209.1015 319.8815 53157.0 7.0
1469 47.8247 0.3276 7.2590 275.3515 207.7994 324.6428 53157.0 7.0
1475 47.9300 0.2609 15.0834 283.5489 67.0548 211.0596 53157.0 7.0
1475 47.7531 0.2402 2.0008 102.6510 220.3909 20.2117 53157.0 7.0
1479 47.6562 0.2853 6.6058 248.0177 190.3823 344.9502 53157.0 7.0
1480 47.6622 0.2744 11.3757 1.1196 157.5411 293.5573 53157.0 7.0
1481 47.9760 0.2227 4.3070 202.0514 214.9469 334.2693 53157.0 7.0
1483 47.8281 0.2517 8.7571 202.7024 57.3205 243.0334 53157.0 7.0
1483 47.8122 0.2869 10.3266 21.2503 197.2085 270.2160 53157.0 7.0
1483 47.9531 0.2179 3.2080 125.3031 192.3157 24.4566 53157.0 7.0
1483 47.7132 0.2753 8.0687 290.4039 333.4672 72.7423 53157.0 7.0
1485 47.8888 0.2153 8.7532 282.8818 274.8103 285.4903 53157.0 7.0
1485 47.8181 0.2487 10.1446 232.3098 328.8991 259.5395 53157.0 7.0
1486 47.8639 0.3144 11.3946 129.6544 213.4809 199.9939 53157.0 7.0
1487 47.9172 0.3935 14.9715 189.1818 177.3931 196.1487 53157.0 7.0
1488 47.7389 0.2355 3.1052 19.1726 39.0406 346.2019 53157.0 7.0
1488 47.6563 0.2544 8.4175 174.2564 225.9951 7.9441 53157.0 7.0
1489 47.8755 0.2337 8.5887 78.7879 280.3463 30.3517 53157.0 7.0
1494 47.6429 0.2021 7.1913 174.4979 328.5594 127.7000 53157.0 7.0
1494 47.8057 0.3159 12.3104 257.5507 105.9102 13.6639 53157.0 7.0
1494 47.8330 0.4048 8.3859 244.9246 79.6701 28.5152 53157.0 7.0
1494 47.6875 0.2489 4.1745 356.5062 127.3366 141.4625 53157.0 7.0
1502 47.8950 0.3086 4.2641 348.5497 51.2806 174.3672 53157.0 7.0
1502 47.6417 0.3379 2.8582 43.9250 59.3744 139.5925 53157.0 7.0
1505 47.8540 0.1952 8.1324 254.6949 166.3115 171.4148 53157.0 7.0
1506 47.6547 0.3193 11.0251 175.8605 147.9492 27.7849 53157.0 7.0
1506 47.9256 0.3118 1.7522 10.5156 352.8386 186.8327 53157.0 7.0
1506 47.9330 0.3395 7.3732 260.1145 125.3625 354.2480 53157.0 7.0
1510 47.7392 0.3400 7.8828 277.2120 183.5016 337.3700 53157.0 7.0
1512 47.8749 0.2340 5.6612 163.6078 54.3300 258.4202 53157.0 7.0
1515 47.7497 0.3201 9.1650 27.6924 78.1724 308.0844 53157.0 7.0
1518 47.8540 0.3505 11.0539 191.1017 108.2165 42.2933 53157.0 7.0
1521 47.9232 0.3078 3.7577 214.8715 125.9032 24.2251 53157.0 7.0
1523 47.8662 0.2481 14.0418 352.4470 62.9878 345.7172 53157.0 7.0
1523 47.7403 0.1852 2.7150 116.9864 28.9472 139.2190 53157.0 7.0
1523 47.8654 0.2731 5.2045 195.4461 52.2944 53.6647 53157.0 7.0
1525 47.9072 0.3290 8.6964 143.6381 184.3796 209.0688 53157.0 7.0
1525 47.8495 0.2902 3.8081 0.0849 90.0751 154.1763 53157.0 7.0
1526 47.8240 0.3176 1.6196 54.6350 356.4938 346.2946 53157.0 7.0
1527 47.8321 0.3351 10.4976 299.8216 331.2579 66.8050 53157.0 7.0
1528 47.8907 0.2447 3.3810 286.1090 221.9040 132.5740 53157.0 7.0
1528 47.7339 0.2278 13.7606 287.5364 226.5852 123.0158 53157.0 7.0
1528 47.9180 0.2831 2.2016 318.9388 16.6031 20.0064 53157.0 7.0
1530 47.7475 0.1883 8.8555 121.5395 194.2067 63.6312 53157.0 7.0
1530 47.6340 0.2232 6.2161 117.4331 211.8301 20.5480 53157.0 7.0
1531 47.9377 0.2217 3.9897 15.2727 355.9634 189.6581 53157.0 7.0
1533 47.9553 0.1752 12.7556 108.6484 116.2294 72.4760 53157.0 7.0
1534 47.7453 0.3151 7.1141 220.6400 230.0224 153.1978 53157.0 7.0
1534 47.9290 0.2914 9.5878 263.7118 205.3898 150.6079 53157.0 7.0
1534 47.6348 0.2425 5.1080 334.9856 237.4330 94.2964 53157.0 7.0
1535 47.6210 0.3016 5.1746 74.1735 311.7143 169.6611 53157.0 7.0
1535 47.8681 0.3066 2.6384 165.0164 100.2509 243.3076 53157.0 7.0
1535 47.7958 0.3681 3.0893 225.0529 9.8054 74.4393 53157.0 7.0
1535 47.7106 0.2443 3.9175 250.1294 182.0860 343.9160 53157.0 7.0
1538 47.9974 0.3304 6.2251 249.1205 129.0182 4.2564 53157.0 7.0
1538 47.8502 0.2623 9.9227 81.2512 263.4535 18.9380 53157.0 7.0
1538 47.7675 0.3158 5.5863 277.8959 253.6204 98.1120 53157.0 7.0
1538 47.7273 0.2020 11.5410 339.8556 32.9659 13.0841 53157.0 7.0
1539 47.7740 0.2833 5.5363 332.9154 235.2568 285.1885 53157.0 7.0
1539 47.9423 0.2875 6.6266 340.5209 134.4177 311.7140 53157.0 7.0
1539 47.7341 0.3720 11.0355 57.5323 276.1609 208.3469 53157.0 7.0
1539 47.7469 0.2875 9.3486 177.9558 57.9105 82.2627 53157.0 7.0
1539 47.7592 0.3789 5.1630 69.6187 118.4086 117.8100 53157.0 7.0
1539 47.6234 0.2395 12.4090 63.9663 172.3256 265.5482 53157.0 7.0
1540 47.7092 0.2624 5.3933 331.5784 150.9354 304.5976 53157.0 7.0
1540 47.9340 0.2426 6.6260 241.0734 50.4562 234.4776 53157.0 7.0
1540 47.7205 0.3084 0.4270 276.4103 96.7789 181.8304 53157.0 7.0
1541 47.7378 0.2119 7.3116 181.8598 132.7539 198.7492 53157.0 7.0
1542 47.7285 0.2802 13.0860 206.4772 358.0034 95.6115 53157.0 7.0
1544 47.6891 0.3140 5.9451 38.5536 349.3495 19.7667 53157.0 7.0
1545 47.7765 0.3378 3.6483 215.0054 43.4483 62.4314 53157.0 7.0
1546 47.6028 0.2720 6.8879 43.3797 43.6243 159.5031 53157.0 7.0
1547 47.9494 0.2989 3.8792 170.7875 96.0792 60.5077 53157.0 7.0
1548 47.6695 0.2972 2.4078 284.4140 140.9561 165.5691 53157.0 7.0
1551 47.9838 0.2526 9.3018 237.9893 131.1961 202.9954 53157.0 7.0
1552 47.6464 0.3339 6.8329 143.2837 5.4634 296.2941 53157.0 7.0
1552 47.6251 0.3023 7.4172 212.9740 259.2439 312.6519 53157.0 7.0
1552 47.9357 0.2852 3.2851 284.1836 194.8845 302.8951 53157.0 7.0
1552 47.9262 0.2410 6.6568 190.0437 186.3706 179.1296 53157.0 7.0
1553 47.7416 0.3050 5.2527 112.2654 128.5628 89.1553 53157.0 7.0
1553 47.8979 0.3089 6.0087 212.1352 80.9525 46.9406 53157.0 7.0
1553 47.6878 0.3220 10.6085 267.6416 318.3015 79.4502 53157.0 7.0
1553 47.6798 0.2351 11.8788 130.7006 177.0836 44.5336 53157.0 7.0
1553 47.8250 0.2783 0.5378 355.8101 87.9997 340.7004 53157.0 7.0
1553 47.6383 0.2422 16.0125 257.7243 187.3849 349.3917 53157.0 7.0
1554 47.8554 0.3185 9.2853 185.2453 245.2487 333.0303 53157.0 7.0
1554 47.7194 0.3052 6.1653 17.3023 286.3486 40.4900 53157.0 7.0
1554 47.8137 0.3210 2.4826 180.7853 313.6143 125.4963 53157.0 7.0
1559 47.7987 0.3269 4.4164 107.7476 57.4571 110.2955 53157.0 7.0
1563 47.6130 0.2102 12.8147 315.4064 317.8620 44.3423 53157.0 7.0
1564 47.7325 0.3248 10.5931 102.4961 166.0610 68.9025 53157.0 7.0
1564 47.8014 0.3314 7.4722 93.1656 223.0987 221.4527 53157.0 7.0
1571 47.8351 0.3109 3.6644 159.6263 35.5995 268.0456 53157.0 7.0
1573 47.7329 0.3083 11.0314 187.6403 349.7499 286.3495 53157.0 7.0
1576 47.8257 0.2978 4.3008 270.2436 231.7366 308.6635 53157.0 7.0
1576 47.6152 0.2348 4.9452 248.0086 262.8527 122.6809 53157.0 7.0
1576 47.6989 0.2139 8.4214 336.9013 43.9189 24.8350 53157.0 7.0
1576 47.7999 0.3496 7.6172 25.0832 216.4586 249.4571 53157.0 7.0
1580 47.9678 0.2024 4.1694 271.4624 301.7217 99.8272 53157.0 7.0
1580 47.7057 0.3064 6.0622 79.6301 273.6239 194.8304 53157.0 7.0
1580 47.9738 0.3276 5.4581 246.5651 100.2801 200.6902 53157.0 7.0
1580 47.9594 0.2202 5.4696 327.2533 302.0061 42.2243 53157.0 7.0
1581 47.6425 0.2856 8.6715 352.1652 61.0174 3.0517 53157.0 7.0
1581 47.9616 0.3366 2.9083 96.7282 247.3362 14.2917 53157.0 7.0
1581 47.8990 0.2988 6.2400 17.2365 260.2944 52.6146 53157.0 7.0
1582 47.7951 0.2490 4.3959 94.2216 10.3482 157.2500 53157.0 7.0
1582 47.9331 0.3557 8.5532 52.5421 338.9908 356.4135 53157.0 7.0
1582 47.6729 0.2673 8.9865 231.8053 337.3120 106.9777 53157.0 7.0
1584 47.9862 0.2543 8.9149 38.8056 315.6516 204.7993 53157.0 7.0
1588 47.7605 0.2972 0.8189 333.1861 77.4889 151.9455 53157.0 7.0
1589 47.9093 0.3460 3.1422 95.3802 350.6046 331.2346 53157.0 7.0
1590 47.9974 0.3218 10.9857 18.8059 233.7656 274.1212 53157.0 7.0
1591 47.9211 0.2281 5.7628 9.3602 75.7055 137.3678 53157.0 7.0
1591 47.7841 0.3029 8.0068 88.3284 163.7979 264.7675 53157.0 7.0
1592 47.8383 0.2459 7.9702 199.4261 353.3766 100.8317 53157.0 7.0
1592 47.9736 0.2414 12.3601 92.7669 239.6768 231.0852 53157.0 7.0
1593 47.9449 0.1963 3.0250 63.7591 282.5833 55.0992 53157.0 7.0
1593 47.6591 0.2326 4.9391 227.6577 126.5878 223.4432 53157.0 7.0
1593 47.9090 0.2029 9.8248 134.5193 266.9323 192.7759 53157.0 7.0
1594 47.6409 0.2064 15.4561 154.9418 78.5367 62.7413 53157.0 7.0
1594 47.8705 0.3156 10.5911 240.4602 157.5240 187.5389 53157.0 7.0
1596 47.8999 0.3403 5.3262 200.5690 71.2244 58.0606 53157.0 7.0
1596 47.6606 0.2137 5.1535 174.5570 35.4365 91.1255 53157.0 7.0
1596 47.7638 0.3078 5.0972 157.4186 328.4104 311.7119 53157.0 7.0
1597 47.8069 0.2431 5.3851 219.7061 30.2955 60.8928 53157.0 7.0
1599 47.8964 0.2595 6.4050 296.7906 77.2420 187.6213 53157.0 7.0
1599 47.6299 0.1630 17.3808 337.9615 232.8883 266.1656 53157.0 7.0
1602 47.6841 0.2275 10.0209 37.7458 74.0788 320.6481 53157.0 7.0
1602 47.7772 0.3039 12.1285 111.3733 13.4051 319.4357 53157.0 7.0
1602 47.7042 0.3735 8.0770 106.8807 63.3362 280.1422 53157.0 7.0
1603 47.9838 0.1771 9.8861 5.7040 287.6705 243.9748 53157.0 7.0
1605 47.6733 0.2115 2.6433 197.0226 94.9720 216.4388 53157.0 7.0
1605 47.8980 0.2911 6.4704 293.1543 147.5351 349.2191 53157.0 7.0
1605 47.8482 0.2569 7.8019 136.2423 332.2856 330.4997 53157.0 7.0
1605 47.9098 0.2816 6.9091 17.6993 188.4038 275.4071 53157.0 7.0
1605 47.7252 0.2132 6.3231 108.9021 81.4905 275.6224 53157.0 7.0
1610 47.8833 0.3174 5.3095 183.5405 116.2944 214.2326 53157.0 7.0
1613 47.6120 0.2507 3.0424 297.6316 57.3225 7.1027 53157.0 7.0
1614 47.6821 0.2211 2.9558 145.6187 197.4691 212.7485 53157.0 7.0
1615 47.7920 0.3858 9.9361 252.9014 253.5171 298.0511 53157.0 7.0
1615 47.8273 0.2338 0.3007 122.5041 96.6173 77.7821 53157.0 7.0
1615 47.7349 0.2273 6.0170 302.9064 171.3637 314.7466 53157.0 7.0
1618 47.7966 0.2163 8.4308 318.8554 185.2111 103.3625 53157.0 7.0
1618 47.6274 0.2043 4.9707 55.5411 348.9376 13.4930 53157.0 7.0
1619 47.8376 0.3034 12.4381 262.3117 242.1352 144.6586 53157.0 7.0
1619 47.6050 0.2261 5.6712 285.2728 21.4557 27.2948 53157.0 7.0
1619 47.9011 0.1668 10.9097 93.2852 181.7747 241.1902 53157.0 7.0
1620 47.8337 0.2507 3.8310 120.5166 284.8760 166.6312 53157.0 7.0
1620 47.8193 0.1877 8.4657 174.7109 144.1673 196.2753 53157.0 7.0
1620 47.8029 0.3748 6.7080 88.2784 225.5610 27.3139 53157.0 7.0
1623 47.9516 0.1807 10.3201 344.4786 277.9483 240.3044 53157.0 7.0
1623 47.9800 0.2120 3.4310 322.0943 240.1237 268.4113 53157.0 7.0
1623 47.8950 0.2348 7.0348 55.6663 40.0987 166.8598 53157.0 7.0
1626 47.8334 0.2928 2.9009 324.7790 351.8816 220.6205 53157.0 7.0
1626 47.8002 0.3060 7.6002 114.4892 159.3631 61.9108 53157.0 7.0
1628 47.6746 0.2651 2.4135 89.5619 164.5466 69.5711 53157.0 7.0
1630 47.9000 0.2393 7.1091 196.9343 176.5304 10.1475 53157.0 7.0
1631 47.8436 0.3397 3.2026 291.0424 135.4028 160.4136 53157.0 7.0
1631 47.9454 0.2040 6.1511 235.9128 121.6762 229.3789 53157.0 7.0
1631 47.9614 0.2235 5.0252 72.2847 69.7285 313.0196 53157.0 7.0
1631 47.9223 0.3098 4.8456 52.0264 60.8762 322.5568 53157.0 7.0
1632 47.7111 0.3162 7.3703 325.9143 125.6968 326.7539 53157.0 7.0
1633 47.7282 0.2634 9.7247 4.1537 141.3768 105.3347 53157.0 7.0
1633 47.8576 0.1554 5.7167 155.2145 88.2324 66.9339 53157.0 7.0
1636 47.7852 0.2316 2.5292 357.4150 98.6731 162.5131 53157.0 7.0
1636 47.8148 0.2831 11.3533 183.0420 63.1454 242.7979 53157.0 7.0
1636 47.8687 0.2596 7.1186 296.4182 51.2408 41.8137 53157.0 7.0
1636 47.7705 0.3290 4.6730 167.1706 131.9010 41.6615 53157.0 7.0
1636 47.8107 0.2597 7.0174 156.5213 294.2661 149.6169 53157.0 7.0
1641 47.7655 0.2021 3.9008 97.3452 52.2562 145.4422 53157.0 7.0
1641 47.8859 0.3135 6.7478 357.6691 309.6725 225.5818 53157.0 7.0
1644 47.8934 0.2921 1.7235 6.6701 359.3463 199.2045 53157.0 7.0
1644 47.8420 0.3169 4.8330 292.2788 265.1476 265.7599 53157.0 7.0
1645 47.9351 0.2746 9.2404 14.5959 276.2823 240.1462 53157.0 7.0
1645 47.6013 0.2545 9.1048 77.5481 337.4092 171.2703 53157.0 7.0
1645 47.8553 0.1749 9.2830 65.4009 41.0485 349.1096 53157.0 7.0
1646 47.7959 0.2965 4.9860 349.4851 295.0280 72.2003 53157.0 7.0
1647 47.6975 0.3276 9.4420 176.4720 148.6621 208.8264 53157.0 7.0
1647 47.8089 0.2115 4.4735 238.0477 298.9392 296.0380 53157.0 7.0
1647 47.6955 0.2712 6.2980 147.8686 57.1390 92.9905 53157.0 7.0
1650 47.7378 0.2546 15.3454 91.6666 225.5383 208.1634 53157.0 7.0
1651 47.9877 0.1545 10.0232 315.6416 275.0701 275.8237 53157.0 7.0
1652 47.9500 0.2874 7.9543 354.4685 89.1530 333.4523 53157.0 7.0
1654 47.8614 0.2790 7.7938 195.5926 310.4222 105.8166 53157.0 7.0
1654 47.7005 0.1477 13.1998 261.0223 283.3515 141.3126 53157.0 7.0
1654 47.9179 0.2915 4.8819 101.3094 22.3609 126.5739 53157.0 7.0
1656 47.9825 0.2725 6.4629 125.4741 259.3677 184.2596 53157.0 7.0
1657 47.7597 0.2999 12.0381 73.1774 209.0776 68.9531 53157.0 7.0
1657 47.8421 0.3127 14.2820 107.9987 73.1750 296.7503 53157.0 7.0
1659 47.6964 0.2980 8.9741 76.5013 118.9066 101.9218 53157.0 7.0
1661 47.6944 0.2436 9.5112 273.9641 232.6225 135.9719 53157.0 7.0
1662 47.8121 0.2798 8.0510 287.1247 122.7734 178.3371 53157.0 7.0
1665 47.8684 0.1973 3.0717 170.5730 314.0760 124.4115 53157.0 7.0
1665 47.7272 0.2500 12.3173 188.1786 3.2555 114.6043 53157.0 7.0
1665 47.7163 0.3536 4.5264 244.2257 307.5182 284.4965 53157.0 7.0
1665 47.8104 0.1976 4.6114 66.8788 165.6030 88.2331 53157.0 7.0
1673 47.7967 0.3163 2.6505 161.0981 217.7217 13.4543 53157.0 7.0
1675 47.6619 0.1552 5.9832 96.7965 295.7828 199.3819 53157.0 7.0
1682 47.9629 0.2401 8.6005 188.5885 350.2458 116.4049 53157.0 7.0
1682 47.6800 0.3746 11.9526 190.7439 73.3841 264.5860 53157.0 7.0
1684 47.6622 0.2807 6.8730 281.6103 332.6639 236.2632 53157.0 7.0
1685 47.9490 0.2249 5.8364 30.4629 251.6333 254.6469 53157.0 7.0
1686 47.8449 0.2605 8.0161 58.4655 31.8530 144.7835 53157.0 7.0
1687 47.8397 0.3755 12.5794 221.2744 51.9485 233.9235 53157.0 7.0
1689 47.7575 0.3134 9.8089 318.8590 145.1325 325.7856 53157.0 7.0
1689 47.6999 0.2044 4.8214 138.3504 229.0633 11.7486 53157.0 7.0
1690 47.8959 0.1232 12.4329 296.8260 281.9535 139.7165 53157.0 7.0
1690 47.7863 0.2629 10.9566 68.1812 243.3543 211.5401 53157.0 7.0
1690 47.9911 0.3104 11.9385 129.0958 233.5809 12.4783 53157.0 7.0
1692 47.9189 0.3364 13.1815 299.6458 255.5856 98.4117 53157.0 7.0
1693 47.9437 0.2402 2.5506 303.3966 114.2961 355.9129 53157.0 7.0
1695 47.9354 0.3900 1.6638 135.8381 240.8620 3.0062 53157.0 7.0
1697 47.7210 0.3483 6.0935 213.5301 268.1255 126.5783 53157.0 7.0
1697 47.6154 0.2171 3.5299 258.1520 67.6630 214.5806 53157.0 7.0
1697 47.6748 0.3690 9.8616 5.9526 265.8120 244.5096 53157.0 7.0
1697 47.6840 0.2406 8.3967 278.2894 289.5053 275.3359 53157.0 7.0
1697 47.7206 0.2978 1.8907 65.4183 81.9657 294.9681 53157.0 7.0
1697 47.9495 0.1327 7.3322 245.4850 81.5640 68.1527 53157.0 7.0
1701 47.8156 0.3616 8.1283 221.5776 233.4052 148.4971 53157.0 7.0
1701 47.8463 0.2313 4.5016 275.0009 112.9611 21.8318 53157.0 7.0
1704 47.6332 0.2945 7.4234 49.4693 172.7507 93.1903 53157.0 7.0
1704 47.7924 0.2996 9.4927 309.0013 187.4572 154.8485 53157.0 7.0
1704 47.7275 0.2885 12.6132 260.3931 34.0463 36.3913 53157.0 7.0
1706 47.7649 0.3298 14.7206 28.9612 223.7745 262.5939 53157.0 7.0
1706 47.9616 0.2750 10.4181 0.3142 194.3723 265.2494 53157.0 7.0
1707 47.7300 0.2626 9.1242 154.4238 276.0009 338.4707 53157.0 7.0
1707 47.6057 0.3147 5.0495 173.8922 288.7414 141.3792 53157.0 7.0
1707 47.6565 0.2589 8.9695 259.7215 255.7400 299.8013 53157.0 7.0
1707 47.9285 0.3834 0.5947 192.2373 6.4389 92.4216 53157.0 7.0
1710 47.7840 0.3834 4.6764 271.5009 185.7728 325.0952 53157.0 7.0
1710 47.7308 0.3061 3.8648 74.6154 208.7452 232.5785 53157.0 7.0
1710 47.9491 0.2166 4.8487 60.0211 230.5323 57.2984 53157.0 7.0
1710 47.6358 0.2140 11.7434 151.8154 154.9042 222.7456 53157.0 7.0
1711 47.7761 0.2424 7.5429 261.4619 325.8356 97.4229 53157.0 7.0
1714 47.8488 0.2654 13.4938 22.8435 0.6830 166.4136 53157.0 7.0
1714 47.7922 0.1659 16.8263 254.8453 178.7381 5.6119 53157.0 7.0
1715 47.8655 0.2943 0.9172 227.5704 313.8317 283.5677 53157.0 7.0
1715 47.6632 0.3433 5.1669 191.1143 184.5552 20.0118 53157.0 7.0
1715 47.9087 0.2300 14.0720 92.1760 190.6641 247.7642 53157.0 7.0
1718 47.6639 0.2034 10.4775 164.4939 327.5241 127.5790 53157.0 7.0
1719 47.6144 0.2347 6.3440 144.0488 244.3311 192.5854 53157.0 7.0
1720 47.6398 0.2262 5.1042 198.9113 41.9227 83.1679 53157.0 7.0
1720 47.8307 0.2184 7.6171 335.0241 296.2146 249.4319 53157.0 7.0
1720 47.7973 0.1908 3.7858 164.6129 79.8870 103.6634 53157.0 7.0
1720 47.9345 0.2206 6.7211 287.7561 195.2123 318.9029 53157.0 7.0
1720 47.9994 0.4245 6.0223 32.0167 73.4650 322.2714 53157.0 7.0
1721 47.6104 0.2794 10.9418 230.1487 255.1252 313.2605 53157.0 7.0
1722 47.7588 0.2134 2.9756 193.3326 265.9577 323.6456 53157.0 7.0
1722 47.9304 0.2346 15.1441 150.8844 1.2388 286.7096 53157.0 7.0
1722 47.8962 0.3168 7.8388 23.3421 72.8370 324.0348 53157.0 7.0
1723 47.9360 0.2397 7.0742 339.6173 320.2761 242.6478 53157.0 7.0
1723 47.7149 0.2088 2.5738 310.7597 272.3953 90.7453 53157.0 7.0
1723 47.8682 0.2010 9.3596 132.3705 221.5836 47.0414 53157.0 7.0
1723 47.9362 0.3739 12.1364 285.3951 262.9427 105.7166 53157.0 7.0
1723 47.8342 0.2524 8.0560 190.7880 186.6981 199.7985 53157.0 7.0
1724 47.9325 0.2368 11.6189 301.2953 83.3285 175.7325 53157.0 7.0
1724 47.9238 0.3224 4.2831 84.1166 155.0758 80.2039 53157.0 7.0
1725 47.7935 0.2931 6.7617 136.3950 93.7578 256.5828 53157.0 7.0
1725 47.8316 0.3044 9.4034 199.0154 164.0676 8.0586 53157.0 7.0
1730 47.6188 0.2208 7.3568 229.7297 99.5118 224.0910 53157.0 7.0
1732 47.9059 0.1998 11.8606 298.7900 287.7772 282.2092 53157.0 7.0
1732 47.9126 0.2479 9.5784 215.8847 4.7865 271.3198 53157.0 7.0
1733 47.8540 0.2949 13.9136 281.6063 137.8820 356.4528 53157.0 7.0
1735 47.6986 0.2494 1.8921 202.4263 2.5252 271.5410 53157.0 7.0
1740 47.8818 0.2257 5.6408 265.3704 41.9048 222.7278 53157.0 7.0
1741 47.8398 0.1883 8.0188 350.0827 216.4187 110.0091 53157.0 7.0
1741 47.9482 0.2497 4.0052 11.0412 190.5399 103.6181 53157.0 7.0
1742 47.9717 0.3692 5.3385 270.5618 213.6808 128.8881 53157.0 7.0
1743 47.6934 0.1939 14.0851 6.8433 285.8331 233.8781 53157.0 7.0
1744 47.8250 0.1713 8.7700 131.7426 141.7355 239.1170 53157.0 7.0
1744 47.9644 0.1721 5.1283 316.6297 279.1371 255.8644 53157.0 7.0
1744 47.8372 0.2568 10.0744 240.1235 181.1607 148.7774 53157.0 7.0
1744 47.7231 0.2270 8.9981 178.9962 64.7023 72.9845 53157.0 7.0
1746 47.7793 0.1981 17.4386 271.7371 92.0299 194.0927 53157.0 7.0
1747 47.6147 0.2533 6.5296 100.4379 89.6085 111.2214 53157.0 7.0
1748 47.7824 0.2131 10.2208 101.4468 227.3023 214.2554 53157.0 7.0
1750 47.8713 0.3781 10.5332 184.0205 171.3897 191.2780 53157.0 7.0
1750 47.9137 0.2531 9.7052 132.4556 314.0106 157.6568 53157.0 7.0
1751 47.8045 0.3121 6.0481 177.6973 87.4800 242.4875 53157.0 7.0
1751 47.8699 0.3077 6.8511 195.0646 111.0600 222.5471 53157.0 7.0
1751 47.7840 0.3027 4.8725 27.2385 178.3260 98.1348 53157.0 7.0
1752 47.7991 0.3578 10.5577 156.8513 327.4506 311.4825 53157.0 7.0
1752 47.6202 0.3628 11.1613 158.1780 234.2172 177.6206 53157.0 7.0
1753 47.9268 0.2312 4.7032 53.5716 295.2526 232.0206 53157.0 7.0
1754 47.8014 0.2290 6.6449 278.6721 70.0461 9.1810 53157.0 7.0
1754 47.8571 0.2335 6.4903 17.7250 121.3597 143.2641 53157.0 7.0
1754 47.9246 0.2263 4.4510 253.7396 123.4599 18.7793 53157.0 7.0
1754 47.6473 0.1702 6.9263 349.6331 56.7712 348.3893 53157.0 7.0
1755 47.8562 0.1758 9.5235 75.5393 11.0300 329.5827 53157.0 7.0
1755 47.9628 0.2759 8.2738 311.2591 14.6133 220.3891 53157.0 7.0
1757 47.7654 0.2305 16.0721 320.9163 33.5988 205.7994 53157.0 7.0
1759 47.9933 0.2524 3.5057 152.8353 202.0070 207.8500 53157.0 7.0
1763 47.9684 0.2895 4.3602 156.4855 271.1176 339.8806 53157.0 7.0
1770 47.6646 0.2515 2.9768 215.3358 13.1052 79.2912 53157.0 7.0
1776 47.6110 0.2401 9.5048 146.5802 359.4344 108.1851 53157.0 7.0
1779 47.8927 0.3108 2.6839 139.5497 71.5378 98.6198 53157.0 7.0
1780 47.9009 0.2934 19.0078 310.7865 110.4677 338.2828 53157.0 7.0
1780 47.7478 0.2101 10.7556 359.3321 231.4148 100.4358 53157.0 7.0
1781 47.7465 0.2551 5.2545 198.1938 163.3348 201.4226 53157.0 7.0
1781 47.9921 0.1640 15.1205 263.5063 351.9615 79.6909 53157.0 7.0
1782 47.8665 0.1696 6.4875 351.6120 125.2618 299.6569 53157.0 7.0
1783 47.7779 0.2575 8.2470 348.5337 152.8975 296.0126 53157.0 7.0
1783 47.6371 0.3416 4.2900 59.7232 251.8418 33.1895 53157.0 7.0
1783 47.9032 0.2402 6.9559 164.2717 127.8884 216.6777 53157.0 7.0
1783 47.9913 0.3039 5.6182 136.4299 153.1192 52.5337 53157.0 7.0
1783 47.7352 0.3163 10.0034 90.0800 271.3172 192.5427 53157.0 7.0
1783 47.6012 0.2656 8.4180 246.6593 302.2435 277.2839 53157.0 7.0
1784 47.6012 0.2228 5.7512 211.3533 281.7544 308.9940 53157.0 7.0
1784 47.9646 0.2173 5.4552 226.0773 31.0260 66.2120 53157.0 7.0
1784 47.8493 0.3160 5.7786 89.9025 217.5391 228.0098 53157.0 7.0
1784 47.9815 0.3177 6.6163 107.5638 245.8691 11.1456 53157.0 7.0
1784 47.6478 0.4163 17.2852 100.6289 275.9952 9.8034 53157.0 7.0
1784 47.6546 0.2768 8.9289 21.4531 148.7383 113.8016 53157.0 7.0
1784 47.9015 0.3292 3.0243 15.2499 92.2514 151.7716 53157.0 7.0
1784 47.9529 0.2349 4.2204 110.7594 358.5204 309.5156 53157.0 7.0
1784 47.6553 0.2952 4.6276 207.8861 190.8328 190.9771 53157.0 7.0
1784 47.8148 0.3082 3.4728 287.3254 158.6976 157.8095 53157.0 7.0
1786 47.7045 0.3462 3.3681 105.3077 215.0847 210.1275 53157.0 7.0
1787 47.9737 0.3233 7.1108 77.1211 117.2787 96.5219 53157.0 7.0
1787 47.9384 0.1866 4.9160 307.4867 46.1648 216.7320 53157.0 7.0
1790 47.6600 0.2262 11.8143 324.2674 113.0001 321.4102 53157.0 7.0
1791 47.6288 0.2766 11.5624 92.2819 355.1140 149.0261 53157.0 7.0
1791 47.6804 0.3776 6.3120 75.3612 130.2078 276.7011 53157.0 7.0
1792 47.6962 0.2749 1.2223 268.3248 150.2269 178.2398 53157.0 7.0
1797 47.9234 0.3245 9.1537 86.8601 140.2786 77.1248 53157.0 7.0
1797 47.7681 0.2045 4.9103 285.2315 77.6465 28.0140 53157.0 7.0
